month_date,account_id,account_name,customer_id,customer_name,brand_name,impressions,clicks,platform_spend,actual_spend,ctr,cpm,cpc,in_app_total_payment,payment_24h,revenue_24h,roi_24h,mixed_revenue_24h,mixed_roi_24h,plays,play_cost,play_rate
2026-07-01,MJ-0480,漫剧品牌C-账号-0480,CUST-001,客户主体A,漫剧品牌C,230505,7545,734.75253,734.63,0.03273247868809787,3.187577406130019,0.09738270775347913,0.0,0.0,750.84,1.0218950862271956,750.84,1.0218950862271956,9846,13.400430210155248,0.04271490857031301
2026-07-01,MJ-0288,漫剧品牌F-账号-0288,CUST-001,客户主体A,漫剧品牌F,101560,825,716.51114,716.4,0.008123276880661678,7.0550525797558095,0.8684983515151514,0.0,0.0,730.95,1.020151619694287,730.95,1.020151619694287,25715,35.88918380250166,0.25320007877116973
2026-07-01,MJ-0090,漫剧品牌D-账号-0090,CUST-001,客户主体A,漫剧品牌D,66357,3735,712.69223,712.57,0.05628645056286451,10.74027201350272,0.19081451941097724,0.0,0.0,764.96,1.0733384872176872,764.96,1.0733384872176872,9759,13.693147742048486,0.14706813147068132
2026-07-01,MJ-0106,漫剧品牌C-账号-0106,CUST-001,客户主体A,漫剧品牌C,59635,1168,708.10888,708.01,0.019585813700008385,11.874048461473967,0.6062576027397261,0.0,0.0,742.77,1.048948856565674,742.77,1.048948856565674,13389,18.908109159710015,0.2245158044772365
2026-07-01,MJ-0170,漫剧品牌D-账号-0170,CUST-001,客户主体A,漫剧品牌D,77541,2535,706.87797,706.77,0.03269238209463381,9.116183309474987,0.278847325443787,0.0,0.0,740.86,1.0480734036739043,740.86,1.0480734036739043,19810,28.024639104257272,0.25547774725629024
2026-07-01,MJ-0028,漫剧品牌C-账号-0028,CUST-001,客户主体A,漫剧品牌C,139726,4561,698.69827,698.58,0.032642457380874,5.000488599115412,0.15318971058978295,0.0,0.0,739.38,1.0582250332464684,739.38,1.0582250332464684,9744,13.945934058202262,0.06973648426205574
2026-07-01,MJ-0077,漫剧品牌D-账号-0077,CUST-001,客户主体A,漫剧品牌D,54148,4095,684.77417,684.67,0.07562606190441014,12.646342801211494,0.16722201953601953,0.0,0.0,718.72,1.049572299142066,718.72,1.049572299142066,12195,17.80879088941103,0.22521607446258404
2026-07-01,MJ-0123,漫剧品牌C-账号-0123,CUST-001,客户主体A,漫剧品牌C,245918,2254,674.1225,674.0,0.009165656844964582,2.7412491155588445,0.2990783052351375,0.0,0.0,667.75,0.9905469703206762,667.75,0.9905469703206762,15601,23.14267807408891,0.0634398458022593
2026-07-01,MJ-0157,漫剧品牌D-账号-0157,CUST-001,客户主体A,漫剧品牌D,49131,2191,669.67043,669.59,0.04459506218070058,13.630303270847326,0.30564602008215425,0.0,0.0,676.86,1.0107359824742448,676.86,1.0107359824742448,11608,17.33389960192807,0.23626630844069935
2026-07-01,MJ-0544,漫剧品牌D-账号-0544,CUST-001,客户主体A,漫剧品牌D,41422,2222,656.41993,656.34,0.0536429916469509,15.847132683115252,0.2954185103510351,0.0,0.0,686.96,1.0465252022436309,686.96,1.0465252022436309,14444,22.00420697159515,0.348703587465598
2026-07-01,MJ-0550,漫剧品牌D-账号-0550,CUST-001,客户主体A,漫剧品牌D,40537,2473,652.00369,651.89,0.06100599452352172,16.08416237018033,0.26364888394662356,0.0,0.0,679.41,1.042033979899715,679.41,1.042033979899715,12835,19.68547141197928,0.3166243185238177
2026-07-01,MJ-0104,漫剧品牌C-账号-0104,CUST-001,客户主体A,漫剧品牌C,87844,847,635.23895,635.12,0.009642092800874276,7.231443809480443,0.7499869539551358,0.0,0.0,628.76,0.9898007670971686,628.76,0.9898007670971686,13587,21.38880180442336,0.1546719184008014
2026-07-01,MJ-0073,漫剧品牌D-账号-0073,CUST-001,客户主体A,漫剧品牌D,47659,3349,632.40171,632.29,0.07027004343355925,13.269302964812521,0.18883299790982383,0.0,0.0,692.64,1.095253205434881,692.64,1.095253205434881,10509,16.617602125079642,0.22050399714639418
2026-07-01,MJ-0078,漫剧品牌D-账号-0078,CUST-001,客户主体A,漫剧品牌D,50247,3443,630.41579,630.3,0.06852150377136944,12.54633689573507,0.18310072320650597,0.0,0.0,662.02,1.050132326158899,662.02,1.050132326158899,10530,16.70326182661129,0.20956475013433637
2026-07-01,MJ-0376,漫剧品牌C-账号-0376,CUST-001,客户主体A,漫剧品牌C,225639,1004,623.9305,623.83,0.0044495853996871105,2.7651713577883257,0.621444721115538,0.0,0.0,629.04,1.008189213381939,629.04,1.008189213381939,13956,22.36787590925592,0.061851009798837966
2026-07-01,MJ-0543,漫剧品牌H-账号-0543,CUST-001,客户主体A,漫剧品牌H,78205,862,611.58007,611.47,0.011022313151333035,7.820216993798351,0.7094896403712296,0.0,0.0,679.1,1.110402436756973,679.1,1.110402436756973,16024,26.200984606970597,0.20489738507768046
2026-07-01,MJ-0524,漫剧品牌D-账号-0524,CUST-001,客户主体A,漫剧品牌D,41956,1396,609.42026,609.32,0.03327295261702736,14.525223090857088,0.4365474641833811,0.0,0.0,635.23,1.042351299577733,635.23,1.042351299577733,8686,14.252890115599373,0.20702640861855276
2026-07-01,MJ-0471,漫剧品牌G-账号-0471,CUST-001,客户主体A,漫剧品牌G,52059,1996,607.39919,607.33,0.03834111296797864,11.667515511246854,0.3043082114228457,0.0,0.0,666.66,1.0975648485800582,666.66,1.0975648485800582,11033,18.164331104886724,0.21193261491768955
2026-07-01,MJ-0044,漫剧品牌C-账号-0044,CUST-001,客户主体A,漫剧品牌C,81110,3976,596.38429,596.25,0.04901984958698064,7.352783750462335,0.14999604879275652,0.0,0.0,624.72,1.0475125023833207,624.72,1.0475125023833207,8396,14.078170972612307,0.1035137467636543
2026-07-01,MJ-0158,漫剧品牌D-账号-0158,CUST-001,客户主体A,漫剧品牌D,65578,2595,593.14611,593.06,0.03957119765775108,9.044894781786576,0.22857268208092488,0.0,0.0,594.54,1.00234999433782,594.54,1.00234999433782,11595,19.548303199695603,0.17681234560370857
2026-07-01,MJ-0005,漫剧品牌C-账号-0005,CUST-001,客户主体A,漫剧品牌C,89621,3569,589.41093,589.3,0.03982325571015722,6.576705571238884,0.16514736060521154,0.0,0.0,650.87,1.1042720229161682,650.87,1.1042720229161682,12628,21.424780840083844,0.1409044755135515
2026-07-01,MJ-0526,漫剧品牌D-账号-0526,CUST-001,客户主体A,漫剧品牌D,51550,2124,586.02673,585.93,0.041202715809893306,11.368122793404464,0.2759071233521658,0.0,0.0,623.88,1.0645930775205423,623.88,1.0645930775205423,16516,28.18301479183381,0.32038797284190107
2026-07-01,MJ-0137,漫剧品牌C-账号-0137,CUST-001,客户主体A,漫剧品牌C,29878,995,566.02875,565.97,0.033302095187094184,18.944666644353706,0.5688731155778894,0.0,0.0,611.32,1.080015811917681,611.32,1.080015811917681,9330,16.48326167177904,0.31226989758350626
2026-07-01,MJ-0215,漫剧品牌G-账号-0215,CUST-001,客户主体A,漫剧品牌G,34893,1775,565.70202,565.65,0.050869801966010375,16.2124787206603,0.31870536338028166,0.0,0.0,549.74,0.9717836963000416,549.74,0.9717836963000416,9920,17.535733741944213,0.28429771014243543
2026-07-01,MJ-0470,漫剧品牌G-账号-0470,CUST-001,客户主体A,漫剧品牌G,29225,1506,559.21043,559.13,0.05153122326775021,19.13465970915312,0.37132166666666666,0.0,0.0,579.97,1.037123002158597,579.97,1.037123002158597,7818,13.98042593733454,0.26751069289991447
2026-07-01,MJ-0138,漫剧品牌D-账号-0138,CUST-001,客户主体A,漫剧品牌D,45556,1242,550.72399,550.66,0.02726314865220827,12.088945254192641,0.4434170611916264,0.0,0.0,560.5,1.0177511969289734,560.5,1.0177511969289734,10594,19.236496307342634,0.23254895074194398
2026-07-01,MJ-0156,漫剧品牌D-账号-0156,CUST-001,客户主体A,漫剧品牌D,42060,1452,548.0431,547.98,0.03452211126961484,13.030030908226342,0.3774401515151515,0.0,0.0,542.2,0.9893382473020828,542.2,0.9893382473020828,11398,20.797634346641715,0.27099381835473135
2026-07-01,MJ-0317,漫剧品牌E-账号-0317,CUST-001,客户主体A,漫剧品牌E,36144,5963,537.14377,537.12,0.16497897299690129,14.861215416113325,0.09007945161831293,146.63,146.63,366.76,0.6827967119492049,513.4,0.9557962479952061,6597,12.281628063935285,0.1825199203187251
2026-07-01,MJ-0009,漫剧品牌C-账号-0009,CUST-001,客户主体A,漫剧品牌C,63048,2074,532.19734,532.08,0.032895571627966,8.44114547646238,0.25660431051108973,0.0,0.0,569.39,1.0698850918721239,569.39,1.0698850918721239,11382,21.386803624384893,0.18052912066996574
2026-07-01,MJ-0070,漫剧品牌D-账号-0070,CUST-001,客户主体A,漫剧品牌D,49187,2306,529.85237,529.74,0.04688230630044524,10.77220342773497,0.22977119254119685,0.0,0.0,558.43,1.0539350800676799,558.43,1.0539350800676799,14223,26.843326189142083,0.2891617703864842
2026-07-01,MJ-0122,漫剧品牌C-账号-0122,CUST-001,客户主体A,漫剧品牌C,60411,2602,527.78986,527.69,0.04307162602837231,8.736651603184852,0.2028400691775557,0.0,0.0,622.65,1.17973088759227,622.65,1.17973088759227,9380,17.77222472595438,0.15526973564417076
2026-07-01,MJ-0048,漫剧品牌C-账号-0048,CUST-001,客户主体A,漫剧品牌C,64881,3626,519.0642,518.96,0.05588693145913287,8.000249687890138,0.14315063430777716,0.0,0.0,551.6,1.0626816490137443,551.6,1.0626816490137443,8588,16.54515953903197,0.13236540743823308
2026-07-01,MJ-0018,漫剧品牌B-账号-0018,CUST-001,客户主体A,漫剧品牌B,60915,3935,502.39328,502.32,0.06459821062135764,8.247447755068539,0.12767300635324016,68.23,68.23,394.89,0.7860176792173653,463.12,0.9218276168025178,6125,12.191643964664495,0.10054994664696709
2026-07-01,MJ-0140,漫剧品牌D-账号-0140,CUST-001,客户主体A,漫剧品牌D,37435,1197,476.61049,476.55,0.0319754240683852,12.731681314278083,0.3981708354218881,0.0,0.0,486.17,1.0200572798974692,486.17,1.0200572798974692,8878,18.62737011936099,0.2371577400828102
2026-07-01,MJ-0349,漫剧品牌D-账号-0349,CUST-001,客户主体A,漫剧品牌D,31136,1657,470.714,470.61,0.05321813977389517,15.117998458376157,0.28407604103802053,0.0,0.0,506.76,1.0765772847206583,506.76,1.0765772847206583,10665,22.65706989806974,0.3425295477903392
2026-07-01,MJ-0063,漫剧品牌D-账号-0063,CUST-001,客户主体A,漫剧品牌D,38385,2362,468.49238,468.4,0.061534453562589554,12.205090009118145,0.19834563082133785,0.0,0.0,484.9,1.0350221704779914,484.9,1.0350221704779914,9375,20.01099783095725,0.24423602969910121
2026-07-01,MJ-0374,漫剧品牌C-账号-0374,CUST-001,客户主体A,漫剧品牌C,36267,1117,463.88435,463.75,0.03079934927068685,12.790811205779358,0.41529485228290064,0.0,0.0,477.92,1.0302567870634136,477.92,1.0302567870634136,9623,20.744394588866815,0.2653376347643864
2026-07-01,MJ-0171,漫剧品牌G-账号-0171,CUST-001,客户主体A,漫剧品牌G,44225,986,460.31038,460.25,0.022295081967213116,10.408374901074053,0.4668462271805274,0.0,0.0,461.25,1.0020412748458984,461.25,1.0020412748458984,9961,21.63974664225473,0.22523459581684568
2026-07-01,MJ-0136,漫剧品牌D-账号-0136,CUST-001,客户主体A,漫剧品牌D,46546,2059,459.24681,459.16,0.044235809736604646,9.866515060370386,0.22304361826129188,0.0,0.0,456.31,0.9936051597179304,456.31,0.9936051597179304,9061,19.730131603962583,0.19466764061358657
2026-07-01,MJ-0084,漫剧品牌D-账号-0084,CUST-001,客户主体A,漫剧品牌D,41351,2377,454.13996,454.02,0.057483494957800294,10.982562936809266,0.19105593605384938,0.0,0.0,478.68,1.0540362931286646,478.68,1.0540362931286646,12001,26.42577411597958,0.290222727382651
2026-07-01,MJ-0511,漫剧品牌D-账号-0511,CUST-001,客户主体A,漫剧品牌D,42301,3012,428.47353,428.35,0.07120399044939836,10.129158412330678,0.14225548804780877,0.0,0.0,466.79,1.089425524139146,466.79,1.089425524139146,10651,24.8580116489343,0.25179073780761685
2026-07-01,MJ-0020,漫剧品牌C-账号-0020,CUST-001,客户主体A,漫剧品牌C,41300,2081,425.21521,425.09,0.05038740920096852,10.29576779661017,0.2043321528111485,0.0,0.0,417.03,0.9807504298823176,417.03,0.9807504298823176,9419,22.151136127044936,0.22806295399515739
2026-07-01,MJ-0437,漫剧品牌G-账号-0437,CUST-001,客户主体A,漫剧品牌G,23935,1766,423.7592,423.64,0.07378316273240025,17.704583246292042,0.23995424688561723,0.0,0.0,432.54,1.0207212020411591,432.54,1.0207212020411591,5126,12.096492536327235,0.21416335909755588
2026-07-01,MJ-0357,漫剧品牌C-账号-0357,CUST-001,客户主体A,漫剧品牌C,37469,1892,421.24653,421.19,0.050495075929435,11.242534628626332,0.2226461575052854,0.0,0.0,441.53,1.0481510672622039,441.53,1.0481510672622039,7225,17.151476594952605,0.19282606955082868
2026-07-01,MJ-0169,漫剧品牌G-账号-0169,CUST-001,客户主体A,漫剧品牌G,31661,1346,409.88565,409.83,0.04251287072423486,12.946074034300874,0.3045212852897474,0.0,0.0,396.21,0.9666354506433684,396.21,0.9666354506433684,8524,20.796043969824268,0.26922712485392125
2026-07-01,MJ-0168,漫剧品牌D-账号-0168,CUST-001,客户主体A,漫剧品牌D,32861,1760,407.47697,407.4,0.05355893003864764,12.400017345789843,0.2315210056818182,0.0,0.0,408.23,1.0018480308224536,408.23,1.0018480308224536,6944,17.041453901063417,0.21131432397066433
2026-07-01,MJ-0354,漫剧品牌C-账号-0354,CUST-001,客户主体A,漫剧品牌C,48231,2606,406.99323,406.84,0.05403163940204433,8.438415749206941,0.15617545280122794,0.0,0.0,430.57,1.0579291454061779,430.57,1.0579291454061779,8079,19.85045304070537,0.16750637556758102
2026-07-01,MJ-0143,漫剧品牌D-账号-0143,CUST-001,客户主体A,漫剧品牌D,32426,1286,389.0271,388.98,0.03965953247394066,11.997381730709925,0.3025094090202177,0.0,0.0,379.57,0.975690382495204,379.57,0.975690382495204,7970,20.487004632839202,0.24579041509899463
2026-07-01,MJ-0021,漫剧品牌B-账号-0021,CUST-001,客户主体A,漫剧品牌B,56691,4258,388.35091,388.27,0.07510892381506765,6.850309749342929,0.09120500469704086,96.04,96.04,256.33,0.6600473782847579,352.36,0.9073237397589722,7047,18.14595979702996,0.12430544530877917
2026-07-01,MJ-0538,漫剧品牌D-账号-0538,CUST-001,客户主体A,漫剧品牌D,43139,2038,388.05928,387.98,0.04724263427524977,8.995555761607825,0.19041181550539746,0.0,0.0,424.08,1.0928227254351448,424.08,1.0928227254351448,10574,27.24841421135451,0.24511462945362664
2026-07-01,MJ-0307,漫剧品牌F-账号-0307,CUST-001,客户主体A,漫剧品牌F,105026,4940,383.54844,383.45,0.04703597204501742,3.651937996305677,0.07764138461538463,0.0,0.0,315.83,0.8234422749835717,315.83,0.8234422749835717,0,0.0,0.0
2026-07-01,MJ-0300,漫剧品牌G-账号-0300,CUST-001,客户主体A,漫剧品牌G,36974,2386,382.22605,382.09,0.06453183318007248,10.337698112186942,0.16019532690695726,0.0,0.0,402.6,1.0533034051446781,402.6,1.0533034051446781,7583,19.83904550723322,0.2050900632877157
2026-07-01,MJ-0378,漫剧品牌C-账号-0378,CUST-001,客户主体A,漫剧品牌C,44877,1689,382.16421,382.06,0.0376362056287185,8.515814559796778,0.22626655417406752,0.0,0.0,389.45,1.0190645534284855,389.45,1.0190645534284855,7220,18.892402300047927,0.1608841945762863
2026-07-01,MJ-0453,漫剧品牌G-账号-0453,CUST-001,客户主体A,漫剧品牌G,29639,1700,381.10115,381.01,0.05735686089274267,12.85809743918486,0.22417714705882355,0.0,0.0,396.11,1.0393828515080576,396.11,1.0393828515080576,5916,15.523437806472113,0.1996018759067445
2026-07-01,MJ-0035,漫剧品牌C-账号-0035,CUST-001,客户主体A,漫剧品牌C,299849,3309,379.25314,379.15,0.011035554562463107,1.264813756257316,0.11461261408280446,0.0,0.0,414.03,1.0916982783583544,414.03,1.0916982783583544,7161,18.881847622935965,0.023882020617043913
2026-07-01,MJ-0092,漫剧品牌D-账号-0092,CUST-001,客户主体A,漫剧品牌D,39135,1803,378.24487,378.14,0.046071291682637024,9.66513019036668,0.20978639489739323,0.0,0.0,410.41,1.0850378486296457,410.41,1.0850378486296457,11910,31.487538747055577,0.3043311613645075
2026-07-01,MJ-0347,漫剧品牌D-账号-0347,CUST-001,客户主体A,漫剧品牌D,18119,1100,375.5523,375.42,0.06070975219382968,20.726988244384348,0.3414111818181818,0.0,0.0,357.46,0.9518248190731357,357.46,0.9518248190731357,3904,10.395356385781687,0.2154644296042828
2026-07-01,MJ-0103,漫剧品牌C-账号-0103,CUST-001,客户主体A,漫剧品牌C,41857,555,367.70458,367.61,0.013259430919559452,8.784781040208328,0.6625307747747748,0.0,0.0,404.88,1.1011013243294385,404.88,1.1011013243294385,8416,22.88793900799386,0.2010655326468691
2026-07-01,MJ-0201,漫剧品牌G-账号-0201,CUST-001,客户主体A,漫剧品牌G,30993,1691,361.37452,361.28,0.05456070725647727,11.659875455748073,0.2137046244825547,0.0,0.0,385.38,1.066428258417334,385.38,1.066428258417334,6233,17.248033978709955,0.20110992804826897
2026-07-01,MJ-0517,漫剧品牌F-账号-0517,CUST-001,客户主体A,漫剧品牌F,40178,953,360.50931,360.41,0.02371944845437802,8.97280377320922,0.3782888877229801,0.0,0.0,395.42,1.0968371385471294,395.42,1.0968371385471294,8008,22.21301857641346,0.1993130568968092
2026-07-01,MJ-0166,漫剧品牌D-账号-0166,CUST-001,客户主体A,漫剧品牌D,29122,1864,360.22397,360.14,0.06400659295378065,12.369479087974728,0.19325320278969957,0.0,0.0,354.01,0.9827497043020207,354.01,0.9827497043020207,4814,13.363908015338346,0.1653045807293455
2026-07-01,MJ-0485,漫剧品牌H-账号-0485,CUST-001,客户主体A,漫剧品牌H,35316,1150,356.43841,356.32,0.03256314418393929,10.092830728281799,0.30994644347826084,0.0,0.0,401.62,1.1267584770114984,401.62,1.1267584770114984,7441,20.875976862314026,0.21069770075886285
2026-07-01,MJ-0233,漫剧品牌G-账号-0233,CUST-001,客户主体A,漫剧品牌G,28363,1327,350.95353,350.84,0.04678630610302154,12.373639248316469,0.26447138658628483,0.0,0.0,364.85,1.0395963249037559,364.85,1.0395963249037559,8502,24.225429503444516,0.2997567253111448
2026-07-01,MJ-0372,漫剧品牌C-账号-0372,CUST-001,客户主体A,漫剧品牌C,46113,2121,350.72834,350.64,0.04599570619998699,7.605845206340945,0.1653598962753418,0.0,0.0,371.59,1.0594809646691226,371.59,1.0594809646691226,7392,21.076141152437238,0.1603018671524299
2026-07-01,MJ-0197,漫剧品牌G-账号-0197,CUST-001,客户主体A,漫剧品牌G,27105,2196,347.554,347.48,0.08101826231322634,12.822505072864784,0.15826684881602912,0.0,0.0,400.88,1.1534322723950812,400.88,1.1534322723950812,5355,15.407677655846287,0.1975650249031544
2026-07-01,MJ-0057,漫剧品牌D-账号-0057,CUST-001,客户主体A,漫剧品牌D,25500,1932,347.38078,347.27,0.07576470588235294,13.62277568627451,0.17980371635610767,0.0,0.0,370.16,1.065574209373357,370.16,1.065574209373357,6390,18.394800080764398,0.25058823529411767
2026-07-01,MJ-0159,漫剧品牌D-账号-0159,CUST-001,客户主体A,漫剧品牌D,47412,1453,344.22097,344.12,0.030646249894541466,7.2602077533113984,0.23690362697866485,0.0,0.0,350.46,1.0181250723917254,350.46,1.0181250723917254,8082,23.479104134765524,0.17046317388003038
2026-07-01,MJ-0065,漫剧品牌D-账号-0065,CUST-001,客户主体A,漫剧品牌D,25129,1484,342.3293,342.23,0.05905527478212424,13.62287794977914,0.23068012129380053,0.0,0.0,354.43,1.0353481282496124,354.43,1.0353481282496124,6358,18.57276020486707,0.2530144454614191
2026-07-01,MJ-0325,漫剧品牌E-账号-0325,CUST-001,客户主体A,漫剧品牌E,27809,1979,337.03817,337.0,0.07116401165090439,12.119751519292315,0.17030731177362304,61.9,61.9,252.59,0.7494403378703368,314.49,0.9330990611538154,5261,15.609507967599042,0.18918335790571397
2026-07-01,MJ-0440,漫剧品牌G-账号-0440,CUST-001,客户主体A,漫剧品牌G,22211,1572,333.8161,333.71,0.07077574174958354,15.02931430372338,0.2123512086513995,0.0,0.0,380.7,1.1404482887434129,380.7,1.1404482887434129,3808,11.407478548817748,0.1714465805231642
2026-07-01,MJ-0130,漫剧品牌C-账号-0130,CUST-001,客户主体A,漫剧品牌C,22104,544,330.34915,330.28,0.024610930148389432,14.945220322113645,0.6072594669117647,0.0,0.0,344.75,1.0435928168726936,344.75,1.0435928168726936,4989,15.10220322952246,0.2257057546145494
2026-07-01,MJ-0493,漫剧品牌D-账号-0493,CUST-001,客户主体A,漫剧品牌D,12868,827,329.09628,329.03,0.06426795150761579,25.574780851725208,0.3979398790810157,0.0,0.0,322.14,0.9788624775703937,322.14,0.9788624775703937,3447,10.474138449696241,0.2678737954616102
2026-07-01,MJ-0095,漫剧品牌D-账号-0095,CUST-001,客户主体A,漫剧品牌D,19307,1597,323.46154,323.36,0.08271611332677267,16.753588853783604,0.20254323105823419,0.0,0.0,342.68,1.0594149771252557,342.68,1.0594149771252557,3983,12.313674138817245,0.20629823380121198
2026-07-01,MJ-0216,漫剧品牌G-账号-0216,CUST-001,客户主体A,漫剧品牌G,40584,1297,323.33709,323.27,0.031958407254090285,7.967107480780602,0.2492961372397841,0.0,0.0,363.65,1.1246776545183852,363.65,1.1246776545183852,8132,25.1502232546226,0.20037453183520598
2026-07-01,MJ-0313,漫剧品牌E-账号-0313,CUST-001,客户主体A,漫剧品牌E,13402,4895,305.89073,305.87,0.36524399343381586,22.824259811968364,0.06249044535240041,0.0,0.0,233.7,0.7639983075001978,233.7,0.7639983075001978,2501,8.176122238160012,0.1866139382181764
2026-07-01,MJ-0285,漫剧品牌C-账号-0285,CUST-001,客户主体A,漫剧品牌C,34426,3007,303.73944,303.62,0.08734677278800906,8.822966362632894,0.10101078816095777,0.0,0.0,309.23,1.0180765461344106,309.23,1.0180765461344106,4384,14.43342359490753,0.1273456108755011
2026-07-01,MJ-0116,漫剧品牌C-账号-0116,CUST-001,客户主体A,漫剧品牌C,24618,533,299.22025,299.13,0.02165082459988626,12.154531237306037,0.5613888367729831,0.0,0.0,291.24,0.9733298464926755,291.24,0.9733298464926755,5267,17.602418285527133,0.2139491429035665
2026-07-01,MJ-0284,漫剧品牌F-账号-0284,CUST-001,客户主体A,漫剧品牌F,42209,656,296.33058,296.23,0.015541709114169964,7.020554384136085,0.45172344512195123,0.0,0.0,276.86,0.9342943951312754,276.86,0.9342943951312754,7646,25.802264484482162,0.18114620104717002
2026-07-01,MJ-0293,漫剧品牌G-账号-0293,CUST-001,客户主体A,漫剧品牌G,41424,2161,292.89522,292.78,0.05216782541521823,7.0706648319814605,0.1355368903285516,0.0,0.0,313.42,1.070075503451371,313.42,1.070075503451371,5744,19.611108709797314,0.13866357667052917
2026-07-01,MJ-0301,漫剧品牌F-账号-0301,CUST-001,客户主体A,漫剧品牌F,33580,853,292.59007,292.5,0.025402025014889817,8.713224240619416,0.34301297772567413,0.0,0.0,285.9,0.977135006666494,285.9,0.977135006666494,8183,27.967456311829036,0.24368671828469327
2026-07-01,MJ-0110,漫剧品牌C-账号-0110,CUST-001,客户主体A,漫剧品牌C,175065,1028,280.02054,279.89,0.005872104646845458,1.599523262788107,0.2723935214007782,0.0,0.0,279.95,0.999748089907976,279.95,0.999748089907976,7550,26.962307836418002,0.043126838602804675
2026-07-01,MJ-0431,漫剧品牌G-账号-0431,CUST-001,客户主体A,漫剧品牌G,17946,1392,276.09584,276.0,0.07756603142761619,15.384812214421041,0.19834471264367817,0.0,0.0,293.76,1.0639783634552407,293.76,1.0639783634552407,4408,15.965470540954184,0.24562576618745124
2026-07-01,MJ-0069,漫剧品牌D-账号-0069,CUST-001,客户主体A,漫剧品牌D,18138,1236,274.62695,274.52,0.06814422758848826,15.140971992501932,0.22219008899676376,0.0,0.0,298.46,1.0867833619388045,298.46,1.0867833619388045,4332,15.774125591097304,0.23883559378101224
2026-07-01,MJ-0327,漫剧品牌E-账号-0327,CUST-001,客户主体A,漫剧品牌E,12964,3697,270.41039,270.37,0.28517432891083,20.858561400802223,0.07314319448201244,58.83,58.83,164.41,0.6080017857302007,223.23,0.8255230133723781,2486,9.193433728637423,0.1917618019129898
2026-07-01,MJ-0217,漫剧品牌G-账号-0217,CUST-001,客户主体A,漫剧品牌G,28882,1136,269.562,269.46,0.03933245620109411,9.333217921196594,0.23729049295774648,0.0,0.0,266.05,0.9869714574012658,266.05,0.9869714574012658,6965,25.838211617364465,0.24115365971885602
2026-07-01,MJ-0176,漫剧品牌G-账号-0176,CUST-001,客户主体A,漫剧品牌G,20449,878,267.29305,267.22,0.042936084894126855,13.07120397085432,0.3044339977220957,0.0,0.0,260.94,0.9762318922994818,260.94,0.9762318922994818,5149,19.263501239557108,0.25179715389505597
2026-07-01,MJ-0160,漫剧品牌D-账号-0160,CUST-001,客户主体A,漫剧品牌D,22387,799,266.473,266.36,0.035690356010184485,11.903024076472953,0.3335081351689612,0.0,0.0,252.03,0.9457993868046668,252.03,0.9457993868046668,5442,20.422331718410494,0.2430875061419574
2026-07-01,MJ-0139,漫剧品牌D-账号-0139,CUST-001,客户主体A,漫剧品牌D,41503,1316,266.21636,266.14,0.03170855118907067,6.414388357468135,0.20229206686930093,0.0,0.0,284.13,1.0672897788851143,284.13,1.0672897788851143,6745,25.336534539049364,0.16251837216586754
2026-07-01,MJ-0199,漫剧品牌G-账号-0199,CUST-001,客户主体A,漫剧品牌G,26724,315,254.53001,254.44,0.011787157611136058,9.524397919473133,0.8080317777777778,0.0,0.0,259.53,1.0196440097574349,259.53,1.0196440097574349,6414,25.199386115609705,0.24000898069151325
2026-07-01,MJ-0277,漫剧品牌D-账号-0277,CUST-001,客户主体A,漫剧品牌D,16921,1016,253.81802,253.72,0.0600437326399149,15.000178476449381,0.24982088582677164,0.0,0.0,269.87,1.0632420818663704,269.87,1.0632420818663704,3716,14.640410479917856,0.2196087701672478
2026-07-01,MJ-0071,漫剧品牌D-账号-0071,CUST-001,客户主体A,漫剧品牌D,30235,1842,250.71731,250.61,0.060922771622292045,8.29228741524723,0.13611146036916394,0.0,0.0,259.95,1.0368250999502189,259.95,1.0368250999502189,7129,28.434414839565726,0.23578634033404994
2026-07-01,MJ-0238,漫剧品牌G-账号-0238,CUST-001,客户主体A,漫剧品牌G,18868,997,249.86256,249.74,0.05284078863684545,13.242662709349164,0.2506144032096289,0.0,0.0,261.03,1.044694331155496,261.03,1.044694331155496,5381,21.53583954314724,0.28519185923256307
